id,datetime,currency,event,impact,actual,actual_unit,forecast,forecast_unit,previous,previous_unit,previous_revised
117292,2021-12-24 00:00:00+00:00,USD,Bank Holiday,Non-Economic,,,,,,,
118424,2021-12-28 14:00:00+00:00,USD,HPI m/m,Low Impact Expected,1.1,unit_percentage,0.9,unit_percentage,0.9,unit_percentage,False
118464,2021-12-28 14:00:00+00:00,USD,S&P/CS Composite-20 HPI y/y,Low Impact Expected,18.4,unit_percentage,18.6,unit_percentage,19.1,unit_percentage,False
117579,2021-12-28 15:00:00+00:00,USD,Richmond Manufacturing Index,Low Impact Expected,16.0,unit_none,11.0,unit_none,11.0,unit_none,False
118304,2021-12-29 13:30:00+00:00,USD,Goods Trade Balance,Low Impact Expected,-97.8,unit_billion,-89.0,unit_billion,-83.2,unit_billion,True
118364,2021-12-29 13:30:00+00:00,USD,Prelim Wholesale Inventories m/m,Low Impact Expected,1.2,unit_percentage,1.5,unit_percentage,2.3,unit_percentage,True
118452,2021-12-29 15:00:00+00:00,USD,Pending Home Sales m/m,Low Impact Expected,-2.2,unit_percentage,0.6,unit_percentage,7.5,unit_percentage,False
118850,2021-12-29 15:30:00+00:00,USD,Crude Oil Inventories,Low Impact Expected,-3.6,unit_million,-2.7,unit_million,-4.7,unit_million,False
117475,2021-12-30 13:30:00+00:00,USD,Unemployment Claims,Low Impact Expected,198.0,unit_thousand,205.0,unit_thousand,206.0,unit_thousand,True
117554,2021-12-30 14:45:00+00:00,USD,Chicago PMI,Low Impact Expected,63.1,unit_none,61.9,unit_none,61.8,unit_none,False
118694,2021-12-30 15:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,-136.0,unit_billion,-128.0,unit_billion,-55.0,unit_billion,False
121955,2022-01-03 00:00:00+00:00,USD,Bank Holiday,Non-Economic,,,,,,,
123149,2022-01-03 14:45:00+00:00,USD,Final Manufacturing PMI,Low Impact Expected,57.7,unit_none,57.7,unit_none,57.8,unit_none,False
124192,2022-01-03 15:00:00+00:00,USD,Construction Spending m/m,Low Impact Expected,0.4,unit_percentage,0.8,unit_percentage,0.4,unit_percentage,True
123897,2022-01-04 00:00:00+00:00,USD,Wards Total Vehicle Sales,Low Impact Expected,12.4,unit_million,13.1,unit_million,12.9,unit_million,False
123113,2022-01-04 15:00:00+00:00,USD,ISM Manufacturing PMI,High Impact Expected,58.7,unit_none,60.0,unit_none,61.1,unit_none,False
123127,2022-01-04 15:00:00+00:00,USD,ISM Manufacturing Prices,Low Impact Expected,68.2,unit_none,79.3,unit_none,82.4,unit_none,False
126179,2022-01-04 15:00:00+00:00,USD,JOLTS Job Openings,High Impact Expected,10.56,unit_million,11.06,unit_million,11.09,unit_million,True
124054,2022-01-05 13:15:00+00:00,USD,ADP Non-Farm Employment Change,High Impact Expected,807.0,unit_thousand,405.0,unit_thousand,505.0,unit_thousand,True
123161,2022-01-05 14:45:00+00:00,USD,Final Services PMI,Low Impact Expected,57.6,unit_none,57.5,unit_none,57.5,unit_none,False
122183,2022-01-05 15:30:00+00:00,USD,Crude Oil Inventories,Low Impact Expected,-2.1,unit_million,-3.5,unit_million,-3.6,unit_million,False
123048,2022-01-05 19:00:00+00:00,USD,FOMC Meeting Minutes,High Impact Expected,,,,,,,
123101,2022-01-06 12:30:00+00:00,USD,Challenger Job Cuts y/y,Low Impact Expected,-75.3,unit_percentage,,,-77.0,unit_percentage,False
124156,2022-01-06 13:30:00+00:00,USD,Trade Balance,Low Impact Expected,-80.2,unit_billion,-80.5,unit_billion,-67.2,unit_billion,True
122961,2022-01-06 13:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,207.0,unit_thousand,199.0,unit_thousand,200.0,unit_thousand,True
124739,2022-01-06 15:00:00+00:00,USD,Factory Orders m/m,Low Impact Expected,1.6,unit_percentage,1.5,unit_percentage,1.2,unit_percentage,True
123137,2022-01-06 15:00:00+00:00,USD,ISM Services PMI,High Impact Expected,62.0,unit_none,67.0,unit_none,69.1,unit_none,False
122067,2022-01-06 15:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,-31.0,unit_billion,-55.0,unit_billion,-136.0,unit_billion,False
124042,2022-01-07 13:30:00+00:00,USD,Average Hourly Earnings m/m,High Impact Expected,0.6,unit_percentage,0.4,unit_percentage,0.4,unit_percentage,True
122937,2022-01-07 13:30:00+00:00,USD,Non-Farm Employment Change,High Impact Expected,199.0,unit_thousand,426.0,unit_thousand,249.0,unit_thousand,True
122949,2022-01-07 13:30:00+00:00,USD,Unemployment Rate,High Impact Expected,3.9,unit_percentage,4.1,unit_percentage,4.2,unit_percentage,False
124781,2022-01-07 20:00:00+00:00,USD,Consumer Credit m/m,Low Impact Expected,40.0,unit_billion,19.9,unit_billion,16.0,unit_billion,True
124242,2022-01-10 15:00:00+00:00,USD,Final Wholesale Inventories m/m,Low Impact Expected,1.4,unit_percentage,1.2,unit_percentage,1.2,unit_percentage,False
124030,2022-01-11 10:50:00+00:00,USD,NFIB Small Business Index,Low Impact Expected,98.9,unit_none,98.6,unit_none,98.4,unit_none,False
127251,2022-01-11 14:12:00+00:00,USD,FOMC Member Mester Speaks,Low Impact Expected,,,,,,,
127252,2022-01-11 14:30:00+00:00,USD,FOMC Member George Speaks,Low Impact Expected,,,,,,,
127253,2022-01-11 15:00:00+00:00,USD,Fed Chair Powell Testifies,High Impact Expected,,,,,,,
123077,2022-01-11 15:00:00+00:00,USD,RCM/TIPP Economic Optimism,Low Impact Expected,44.7,unit_none,50.2,unit_none,48.4,unit_none,False
124066,2022-01-12 13:30:00+00:00,USD,CPI m/m,High Impact Expected,0.5,unit_percentage,0.4,unit_percentage,0.8,unit_percentage,False
128650,2022-01-12 13:30:00+00:00,USD,CPI y/y,High Impact Expected,7.0,unit_percentage,7.0,unit_percentage,6.8,unit_percentage,False
124067,2022-01-12 13:30:00+00:00,USD,Core CPI m/m,High Impact Expected,0.6,unit_percentage,0.5,unit_percentage,0.5,unit_percentage,False
122184,2022-01-12 15:30:00+00:00,USD,Crude Oil Inventories,Medium Impact Expected,-4.6,unit_million,-2.1,unit_million,-2.1,unit_million,False
123909,2022-01-12 18:01:00+00:00,USD,10-y Bond Auction,Medium Impact Expected,,unit_none,,,,unit_none,False
123067,2022-01-12 19:00:00+00:00,USD,Beige Book,Low Impact Expected,,,,,,,
123055,2022-01-12 19:00:00+00:00,USD,Federal Budget Balance,Low Impact Expected,-21.3,unit_billion,-5.8,unit_billion,-191.3,unit_billion,False
124095,2022-01-13 13:30:00+00:00,USD,Core PPI m/m,Medium Impact Expected,0.5,unit_percentage,0.5,unit_percentage,0.7,unit_percentage,False
124094,2022-01-13 13:30:00+00:00,USD,PPI m/m,High Impact Expected,0.2,unit_percentage,0.4,unit_percentage,0.8,unit_percentage,False
122962,2022-01-13 13:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,230.0,unit_thousand,199.0,unit_thousand,207.0,unit_thousand,False
127262,2022-01-13 15:00:00+00:00,USD,FOMC Member Brainard Speaks,Medium Impact Expected,,,,,,,
122068,2022-01-13 15:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,-179.0,unit_billion,-175.0,unit_billion,-31.0,unit_billion,False
123921,2022-01-13 18:01:00+00:00,USD,30-y Bond Auction,Medium Impact Expected,,unit_none,,,,unit_none,False
124168,2022-01-14 13:30:00+00:00,USD,Core Retail Sales m/m,High Impact Expected,-2.3,unit_percentage,0.2,unit_percentage,0.1,unit_percentage,True
124144,2022-01-14 13:30:00+00:00,USD,Import Prices m/m,Low Impact Expected,-0.2,unit_percentage,0.2,unit_percentage,0.7,unit_percentage,False
124169,2022-01-14 13:30:00+00:00,USD,Retail Sales m/m,High Impact Expected,-1.9,unit_percentage,0.0,unit_percentage,0.2,unit_percentage,True
124752,2022-01-14 14:15:00+00:00,USD,Capacity Utilization Rate,Low Impact Expected,76.5,unit_percentage,77.1,unit_percentage,76.6,unit_percentage,True
124751,2022-01-14 14:15:00+00:00,USD,Industrial Production m/m,Medium Impact Expected,-0.1,unit_percentage,0.2,unit_percentage,0.7,unit_percentage,True
124272,2022-01-14 15:00:00+00:00,USD,Business Inventories m/m,Low Impact Expected,1.3,unit_percentage,1.3,unit_percentage,1.3,unit_percentage,True
123173,2022-01-14 15:00:00+00:00,USD,Prelim UoM Consumer Sentiment,Medium Impact Expected,68.8,unit_none,70.0,unit_none,70.6,unit_none,True
123174,2022-01-14 15:00:00+00:00,USD,Prelim UoM Inflation Expectations,Low Impact Expected,4.9,unit_percentage,,,4.8,unit_percentage,True
127254,2022-01-14 16:00:00+00:00,USD,FOMC Member Williams Speaks,Low Impact Expected,,,,,,,
121956,2022-01-17 00:00:00+00:00,USD,Bank Holiday,Non-Economic,,,,,,,
123933,2022-01-18 13:30:00+00:00,USD,Empire State Manufacturing Index,Medium Impact Expected,-0.7,unit_none,25.0,unit_none,31.9,unit_none,False
124018,2022-01-18 15:00:00+00:00,USD,NAHB Housing Market Index,Low Impact Expected,83.0,unit_none,84.0,unit_none,84.0,unit_none,False
124845,2022-01-18 21:00:00+00:00,USD,TIC Long-Term Purchases,Low Impact Expected,137.4,unit_billion,37.6,unit_billion,7.1,unit_billion,False
124204,2022-01-19 13:30:00+00:00,USD,Building Permits,Low Impact Expected,1.87,unit_million,1.71,unit_million,1.71,unit_million,False
124205,2022-01-19 13:30:00+00:00,USD,Housing Starts,Low Impact Expected,1.7,unit_million,1.65,unit_million,1.68,unit_million,False
122848,2022-01-20 13:30:00+00:00,USD,Philly Fed Manufacturing Index,Medium Impact Expected,23.2,unit_none,18.9,unit_none,15.4,unit_none,False
122963,2022-01-20 13:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,286.0,unit_thousand,227.0,unit_thousand,231.0,unit_thousand,True
124793,2022-01-20 15:00:00+00:00,USD,Existing Home Sales,Medium Impact Expected,6.18,unit_million,6.42,unit_million,6.48,unit_million,True
122069,2022-01-20 15:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,-206.0,unit_billion,-190.0,unit_billion,-179.0,unit_billion,False
122185,2022-01-20 16:00:00+00:00,USD,Crude Oil Inventories,Medium Impact Expected,0.5,unit_million,-2.1,unit_million,-4.6,unit_million,False
125717,2022-01-21 15:00:00+00:00,USD,CB Leading Index m/m,Low Impact Expected,0.8,unit_percentage,0.8,unit_percentage,0.7,unit_percentage,True
127281,2022-01-21 16:30:00+00:00,USD,Treasury Sec Yellen Speaks,Medium Impact Expected,,,,,,,
124006,2022-01-24 14:45:00+00:00,USD,Flash Manufacturing PMI,Medium Impact Expected,55.0,unit_none,56.9,unit_none,57.7,unit_none,True
123994,2022-01-24 14:45:00+00:00,USD,Flash Services PMI,Medium Impact Expected,50.9,unit_none,54.9,unit_none,57.6,unit_none,True
124829,2022-01-25 14:00:00+00:00,USD,HPI m/m,Low Impact Expected,1.1,unit_percentage,1.1,unit_percentage,1.1,unit_percentage,False
124817,2022-01-25 14:00:00+00:00,USD,S&P/CS Composite-20 HPI y/y,Low Impact Expected,18.3,unit_percentage,17.9,unit_percentage,18.5,unit_percentage,True
122823,2022-01-25 14:59:00+00:00,USD,Richmond Manufacturing Index,Low Impact Expected,8.0,unit_none,14.0,unit_none,16.0,unit_none,False
123089,2022-01-25 15:00:00+00:00,USD,CB Consumer Confidence,Medium Impact Expected,113.8,unit_none,111.4,unit_none,115.2,unit_none,True
124727,2022-01-26 13:30:00+00:00,USD,Goods Trade Balance,Low Impact Expected,-101.0,unit_billion,-96.1,unit_billion,-98.0,unit_billion,True
124308,2022-01-26 13:30:00+00:00,USD,Prelim Wholesale Inventories m/m,Low Impact Expected,2.1,unit_percentage,1.3,unit_percentage,1.4,unit_percentage,True
124228,2022-01-26 15:00:00+00:00,USD,New Home Sales,Low Impact Expected,811.0,unit_thousand,759.0,unit_thousand,725.0,unit_thousand,True
122186,2022-01-26 15:30:00+00:00,USD,Crude Oil Inventories,Medium Impact Expected,2.4,unit_million,1.0,unit_million,0.5,unit_million,False
123013,2022-01-26 19:00:00+00:00,USD,FOMC Statement,High Impact Expected,,,,,,,
123021,2022-01-26 19:00:00+00:00,USD,Federal Funds Rate,High Impact Expected,0.25,unit_percentage,0.25,unit_percentage,0.25,unit_percentage,False
123033,2022-01-26 19:30:00+00:00,USD,FOMC Press Conference,High Impact Expected,,,,,,,
124340,2022-01-27 13:30:00+00:00,USD,Advance GDP Price Index q/q,Medium Impact Expected,6.9,unit_percentage,6.0,unit_percentage,6.0,unit_percentage,True
124320,2022-01-27 13:30:00+00:00,USD,Advance GDP q/q,High Impact Expected,6.9,unit_percentage,5.3,unit_percentage,2.3,unit_percentage,True
124284,2022-01-27 13:30:00+00:00,USD,Core Durable Goods Orders m/m,Medium Impact Expected,0.4,unit_percentage,0.4,unit_percentage,0.9,unit_percentage,True
124285,2022-01-27 13:30:00+00:00,USD,Durable Goods Orders m/m,Medium Impact Expected,-0.9,unit_percentage,-0.6,unit_percentage,2.6,unit_percentage,True
122964,2022-01-27 13:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,260.0,unit_thousand,260.0,unit_thousand,290.0,unit_thousand,True
124805,2022-01-27 15:00:00+00:00,USD,Pending Home Sales m/m,Medium Impact Expected,-3.8,unit_percentage,-0.9,unit_percentage,-2.3,unit_percentage,True
122070,2022-01-27 15:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,-219.0,unit_billion,-205.0,unit_billion,-206.0,unit_billion,False
124344,2022-01-28 13:30:00+00:00,USD,Core PCE Price Index m/m,High Impact Expected,0.5,unit_percentage,0.5,unit_percentage,0.5,unit_percentage,False
124090,2022-01-28 13:30:00+00:00,USD,Employment Cost Index q/q,Low Impact Expected,1.0,unit_percentage,1.2,unit_percentage,1.3,unit_percentage,False
124356,2022-01-28 13:30:00+00:00,USD,Personal Income m/m,Low Impact Expected,0.3,unit_percentage,0.5,unit_percentage,0.5,unit_percentage,True
124357,2022-01-28 13:30:00+00:00,USD,Personal Spending m/m,Low Impact Expected,-0.6,unit_percentage,-0.6,unit_percentage,0.4,unit_percentage,True
123175,2022-01-28 15:00:00+00:00,USD,Revised UoM Consumer Sentiment,Medium Impact Expected,67.2,unit_none,68.8,unit_none,68.8,unit_none,False
123176,2022-01-28 15:00:00+00:00,USD,Revised UoM Inflation Expectations,Low Impact Expected,4.9,unit_percentage,,,4.9,unit_percentage,False
122860,2022-01-31 14:45:00+00:00,USD,Chicago PMI,Medium Impact Expected,65.2,unit_none,61.7,unit_none,63.1,unit_none,False
127289,2022-01-31 17:40:00+00:00,USD,FOMC Member George Speaks,Medium Impact Expected,,,,,,,
123051,2022-01-31 19:00:00+00:00,USD,Loan Officer Survey,Low Impact Expected,,,,,,,
123898,2022-02-01 00:00:00+00:00,USD,Wards Total Vehicle Sales,Low Impact Expected,15.0,unit_million,13.0,unit_million,12.4,unit_million,False
123150,2022-02-01 14:45:00+00:00,USD,Final Manufacturing PMI,Low Impact Expected,55.5,unit_none,55.0,unit_none,55.0,unit_none,False
124193,2022-02-01 15:00:00+00:00,USD,Construction Spending m/m,Low Impact Expected,0.2,unit_percentage,0.7,unit_percentage,0.6,unit_percentage,True
123114,2022-02-01 15:00:00+00:00,USD,ISM Manufacturing PMI,High Impact Expected,57.6,unit_none,57.4,unit_none,58.7,unit_none,False
123126,2022-02-01 15:00:00+00:00,USD,ISM Manufacturing Prices,Low Impact Expected,76.1,unit_none,67.6,unit_none,68.2,unit_none,False
126180,2022-02-01 15:00:00+00:00,USD,JOLTS Job Openings,High Impact Expected,10.93,unit_million,10.35,unit_million,10.78,unit_million,True
124055,2022-02-02 13:15:00+00:00,USD,ADP Non-Farm Employment Change,High Impact Expected,-301.0,unit_thousand,185.0,unit_thousand,776.0,unit_thousand,True
122197,2022-02-02 15:30:00+00:00,USD,Crude Oil Inventories,Medium Impact Expected,-1.0,unit_million,1.8,unit_million,2.4,unit_million,False
123102,2022-02-03 12:30:00+00:00,USD,Challenger Job Cuts y/y,Low Impact Expected,-76.0,unit_percentage,,,-75.3,unit_percentage,False
124128,2022-02-03 13:30:00+00:00,USD,Prelim Nonfarm Productivity q/q,Low Impact Expected,6.6,unit_percentage,3.8,unit_percentage,-5.2,unit_percentage,True
124129,2022-02-03 13:30:00+00:00,USD,Prelim Unit Labor Costs q/q,Low Impact Expected,0.3,unit_percentage,1.1,unit_percentage,9.6,unit_percentage,True
122965,2022-02-03 13:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,238.0,unit_thousand,245.0,unit_thousand,261.0,unit_thousand,True
123162,2022-02-03 14:45:00+00:00,USD,Final Services PMI,Low Impact Expected,51.2,unit_none,50.9,unit_none,50.9,unit_none,False
124740,2022-02-03 15:00:00+00:00,USD,Factory Orders m/m,Low Impact Expected,-0.4,unit_percentage,-0.4,unit_percentage,1.8,unit_percentage,True
123138,2022-02-03 15:00:00+00:00,USD,ISM Services PMI,High Impact Expected,59.9,unit_none,59.5,unit_none,62.0,unit_none,False
122071,2022-02-03 15:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,-268.0,unit_billion,-280.0,unit_billion,-219.0,unit_billion,False
124043,2022-02-04 13:30:00+00:00,USD,Average Hourly Earnings m/m,High Impact Expected,0.7,unit_percentage,0.5,unit_percentage,0.5,unit_percentage,True
122938,2022-02-04 13:30:00+00:00,USD,Non-Farm Employment Change,High Impact Expected,467.0,unit_thousand,110.0,unit_thousand,510.0,unit_thousand,True
122950,2022-02-04 13:30:00+00:00,USD,Unemployment Rate,High Impact Expected,4.0,unit_percentage,3.9,unit_percentage,3.9,unit_percentage,False
127382,2022-02-04 15:45:00+00:00,USD,President Biden Speaks,Low Impact Expected,,,,,,,
124782,2022-02-07 20:00:00+00:00,USD,Consumer Credit m/m,Low Impact Expected,18.9,unit_billion,24.9,unit_billion,38.8,unit_billion,True
124031,2022-02-08 10:56:00+00:00,USD,NFIB Small Business Index,Low Impact Expected,97.1,unit_none,97.4,unit_none,98.9,unit_none,False
124157,2022-02-08 13:30:00+00:00,USD,Trade Balance,Low Impact Expected,-80.7,unit_billion,-83.0,unit_billion,-79.3,unit_billion,True
123078,2022-02-08 14:56:00+00:00,USD,RCM/TIPP Economic Optimism,Low Impact Expected,44.0,unit_none,47.2,unit_none,44.7,unit_none,False
124243,2022-02-09 15:00:00+00:00,USD,Final Wholesale Inventories m/m,Low Impact Expected,2.2,unit_percentage,2.1,unit_percentage,2.1,unit_percentage,False
122198,2022-02-09 15:30:00+00:00,USD,Crude Oil Inventories,Medium Impact Expected,-4.8,unit_million,1.5,unit_million,-1.0,unit_million,False
127385,2022-02-09 15:30:00+00:00,USD,FOMC Member Bowman Speaks,Low Impact Expected,,,,,,,
127380,2022-02-09 17:00:00+00:00,USD,FOMC Member Mester Speaks,Medium Impact Expected,,,,,,,
123910,2022-02-09 18:01:00+00:00,USD,10-y Bond Auction,Medium Impact Expected,,unit_none,,,,unit_none,False
124068,2022-02-10 13:30:00+00:00,USD,CPI m/m,High Impact Expected,0.6,unit_percentage,0.4,unit_percentage,0.5,unit_percentage,False
128651,2022-02-10 13:30:00+00:00,USD,CPI y/y,High Impact Expected,7.5,unit_percentage,7.2,unit_percentage,7.0,unit_percentage,False
124069,2022-02-10 13:30:00+00:00,USD,Core CPI m/m,High Impact Expected,0.6,unit_percentage,0.5,unit_percentage,0.6,unit_percentage,False
122966,2022-02-10 13:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,223.0,unit_thousand,227.0,unit_thousand,239.0,unit_thousand,True
124841,2022-02-10 15:00:00+00:00,USD,Mortgage Delinquencies,Low Impact Expected,4.65,unit_percentage,,,4.88,unit_percentage,False
122072,2022-02-10 15:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,-222.0,unit_billion,-223.0,unit_billion,-268.0,unit_billion,False
123922,2022-02-10 18:01:00+00:00,USD,30-y Bond Auction,Medium Impact Expected,,unit_none,,,,unit_none,False
123056,2022-02-10 19:00:00+00:00,USD,Federal Budget Balance,Low Impact Expected,118.7,unit_billion,19.5,unit_billion,-21.3,unit_billion,False
123259,2022-02-11 15:00:00+00:00,USD,Prelim UoM Consumer Sentiment,Medium Impact Expected,61.7,unit_none,67.2,unit_none,67.2,unit_none,True
123258,2022-02-11 15:00:00+00:00,USD,Prelim UoM Inflation Expectations,Low Impact Expected,5.0,unit_percentage,,,4.9,unit_percentage,False
127397,2022-02-14 13:30:00+00:00,USD,FOMC Member Bullard Speaks,High Impact Expected,,,,,,,
124096,2022-02-15 13:30:00+00:00,USD,Core PPI m/m,Medium Impact Expected,0.8,unit_percentage,0.5,unit_percentage,0.5,unit_percentage,False
123934,2022-02-15 13:30:00+00:00,USD,Empire State Manufacturing Index,Medium Impact Expected,3.1,unit_none,11.9,unit_none,-0.7,unit_none,False
124097,2022-02-15 13:30:00+00:00,USD,PPI m/m,High Impact Expected,1.0,unit_percentage,0.5,unit_percentage,0.2,unit_percentage,False
127402,2022-02-15 20:30:00+00:00,USD,President Biden Speaks,Low Impact Expected,,,,,,,
124846,2022-02-15 21:00:00+00:00,USD,TIC Long-Term Purchases,Low Impact Expected,114.5,unit_billion,56.9,unit_billion,137.9,unit_billion,True
124170,2022-02-16 13:30:00+00:00,USD,Core Retail Sales m/m,High Impact Expected,3.3,unit_percentage,1.0,unit_percentage,-2.8,unit_percentage,True
124145,2022-02-16 13:30:00+00:00,USD,Import Prices m/m,Low Impact Expected,2.0,unit_percentage,1.3,unit_percentage,-0.4,unit_percentage,True
124171,2022-02-16 13:30:00+00:00,USD,Retail Sales m/m,High Impact Expected,3.8,unit_percentage,2.1,unit_percentage,-2.5,unit_percentage,True
124754,2022-02-16 14:15:00+00:00,USD,Capacity Utilization Rate,Low Impact Expected,77.6,unit_percentage,76.8,unit_percentage,76.6,unit_percentage,True
124753,2022-02-16 14:15:00+00:00,USD,Industrial Production m/m,Medium Impact Expected,1.4,unit_percentage,0.4,unit_percentage,-0.1,unit_percentage,False
124273,2022-02-16 15:00:00+00:00,USD,Business Inventories m/m,Low Impact Expected,2.1,unit_percentage,2.1,unit_percentage,1.5,unit_percentage,True
124019,2022-02-16 15:00:00+00:00,USD,NAHB Housing Market Index,Low Impact Expected,82.0,unit_none,82.0,unit_none,83.0,unit_none,False
122201,2022-02-16 15:30:00+00:00,USD,Crude Oil Inventories,Medium Impact Expected,1.1,unit_million,-2.2,unit_million,-4.8,unit_million,False
123041,2022-02-16 19:00:00+00:00,USD,FOMC Meeting Minutes,High Impact Expected,,,,,,,
124207,2022-02-17 13:30:00+00:00,USD,Building Permits,Low Impact Expected,1.9,unit_million,1.74,unit_million,1.89,unit_million,True
124206,2022-02-17 13:30:00+00:00,USD,Housing Starts,Low Impact Expected,1.64,unit_million,1.7,unit_million,1.71,unit_million,True
122849,2022-02-17 13:30:00+00:00,USD,Philly Fed Manufacturing Index,Medium Impact Expected,16.0,unit_none,19.9,unit_none,23.2,unit_none,False
122967,2022-02-17 13:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,248.0,unit_thousand,217.0,unit_thousand,225.0,unit_thousand,True
122073,2022-02-17 15:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,-190.0,unit_billion,-203.0,unit_billion,-222.0,unit_billion,False
127391,2022-02-17 16:00:00+00:00,USD,FOMC Member Bullard Speaks,Medium Impact Expected,,,,,,,
127392,2022-02-17 22:00:00+00:00,USD,FOMC Member Mester Speaks,Medium Impact Expected,,,,,,,
125718,2022-02-18 15:00:00+00:00,USD,CB Leading Index m/m,Low Impact Expected,-0.3,unit_percentage,0.2,unit_percentage,0.7,unit_percentage,True
124794,2022-02-18 15:00:00+00:00,USD,Existing Home Sales,Medium Impact Expected,6.5,unit_million,6.1,unit_million,6.09,unit_million,True
127393,2022-02-18 15:45:00+00:00,USD,FOMC Member Waller Speaks,Medium Impact Expected,,,,,,,
127394,2022-02-18 16:00:00+00:00,USD,FOMC Member Williams Speaks,Low Impact Expected,,,,,,,
127398,2022-02-18 18:30:00+00:00,USD,FOMC Member Brainard Speaks,Medium Impact Expected,,,,,,,
127409,2022-02-18 21:00:00+00:00,USD,President Biden Speaks,Low Impact Expected,,,,,,,
121957,2022-02-21 00:00:00+00:00,USD,Bank Holiday,Non-Economic,,,,,,,
127412,2022-02-21 16:15:00+00:00,USD,FOMC Member Bowman Speaks,Low Impact Expected,,,,,,,
124830,2022-02-22 14:00:00+00:00,USD,HPI m/m,Low Impact Expected,1.2,unit_percentage,1.0,unit_percentage,1.2,unit_percentage,True
124818,2022-02-22 14:00:00+00:00,USD,S&P/CS Composite-20 HPI y/y,Low Impact Expected,18.6,unit_percentage,18.0,unit_percentage,18.3,unit_percentage,False
124007,2022-02-22 14:45:00+00:00,USD,Flash Manufacturing PMI,Medium Impact Expected,57.5,unit_none,55.9,unit_none,55.5,unit_none,True
123995,2022-02-22 14:45:00+00:00,USD,Flash Services PMI,Medium Impact Expected,56.7,unit_none,52.9,unit_none,51.2,unit_none,True
122824,2022-02-22 14:59:00+00:00,USD,Richmond Manufacturing Index,Low Impact Expected,1.0,unit_none,10.0,unit_none,8.0,unit_none,False
123090,2022-02-22 15:00:00+00:00,USD,CB Consumer Confidence,Medium Impact Expected,110.5,unit_none,109.9,unit_none,111.1,unit_none,True
127426,2022-02-22 19:00:00+00:00,USD,President Biden Speaks,Low Impact Expected,,,,,,,
124336,2022-02-24 13:30:00+00:00,USD,Prelim GDP Price Index q/q,Low Impact Expected,7.1,unit_percentage,6.9,unit_percentage,6.9,unit_percentage,False
124321,2022-02-24 13:30:00+00:00,USD,Prelim GDP q/q,High Impact Expected,7.0,unit_percentage,7.0,unit_percentage,6.9,unit_percentage,False
122968,2022-02-24 13:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,232.0,unit_thousand,233.0,unit_thousand,249.0,unit_thousand,True
124235,2022-02-24 15:00:00+00:00,USD,New Home Sales,Low Impact Expected,801.0,unit_thousand,800.0,unit_thousand,839.0,unit_thousand,True
122074,2022-02-24 15:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,-129.0,unit_billion,-137.0,unit_billion,-190.0,unit_billion,False
122204,2022-02-24 16:00:00+00:00,USD,Crude Oil Inventories,Medium Impact Expected,4.5,unit_million,-1.0,unit_million,1.1,unit_million,False
127408,2022-02-24 17:00:00+00:00,USD,FOMC Member Mester Speaks,Medium Impact Expected,,,,,,,
127439,2022-02-24 18:30:00+00:00,USD,President Biden Speaks,Low Impact Expected,,,,,,,
127413,2022-02-25 01:25:00+00:00,USD,FOMC Member Waller Speaks,Medium Impact Expected,,,,,,,
124286,2022-02-25 13:30:00+00:00,USD,Core Durable Goods Orders m/m,Medium Impact Expected,0.7,unit_percentage,0.4,unit_percentage,0.6,unit_percentage,True
124345,2022-02-25 13:30:00+00:00,USD,Core PCE Price Index m/m,High Impact Expected,0.5,unit_percentage,0.5,unit_percentage,0.5,unit_percentage,False
124287,2022-02-25 13:30:00+00:00,USD,Durable Goods Orders m/m,Medium Impact Expected,1.6,unit_percentage,1.1,unit_percentage,-0.7,unit_percentage,True
124358,2022-02-25 13:30:00+00:00,USD,Personal Income m/m,Low Impact Expected,0.0,unit_percentage,-0.3,unit_percentage,0.4,unit_percentage,True
124359,2022-02-25 13:30:00+00:00,USD,Personal Spending m/m,Low Impact Expected,2.1,unit_percentage,1.6,unit_percentage,-0.8,unit_percentage,True
124806,2022-02-25 15:00:00+00:00,USD,Pending Home Sales m/m,Low Impact Expected,-5.7,unit_percentage,1.5,unit_percentage,-2.3,unit_percentage,True
123261,2022-02-25 15:00:00+00:00,USD,Revised UoM Consumer Sentiment,Medium Impact Expected,62.8,unit_none,61.7,unit_none,61.7,unit_none,False
123262,2022-02-25 15:00:00+00:00,USD,Revised UoM Inflation Expectations,Low Impact Expected,4.9,unit_percentage,,,5.0,unit_percentage,False
