time,GBPUSD open,GBPUSD high,GBPUSD low,GBPUSD close,datetime
24.02.2022 13:00:00.000,1.33956,1.33969,1.33556,1.33584,2022-02-24 13:00:00+00:00
24.02.2022 14:00:00.000,1.33583,1.33601,1.3331,1.33314,2022-02-24 14:00:00+00:00
24.02.2022 15:00:00.000,1.33315,1.33345,1.32733,1.32747,2022-02-24 15:00:00+00:00
24.02.2022 16:00:00.000,1.32748,1.33602,1.32726,1.33562,2022-02-24 16:00:00+00:00
24.02.2022 17:00:00.000,1.33561,1.338,1.33359,1.3367,2022-02-24 17:00:00+00:00
24.02.2022 18:00:00.000,1.33668,1.3397,1.33592,1.33845,2022-02-24 18:00:00+00:00
24.02.2022 19:00:00.000,1.33847,1.34047,1.33757,1.33811,2022-02-24 19:00:00+00:00
24.02.2022 20:00:00.000,1.33815,1.34029,1.33815,1.339,2022-02-24 20:00:00+00:00
24.02.2022 21:00:00.000,1.33899,1.33931,1.33713,1.33758,2022-02-24 21:00:00+00:00
24.02.2022 22:00:00.000,1.33754,1.33803,1.33686,1.33755,2022-02-24 22:00:00+00:00
24.02.2022 23:00:00.000,1.33748,1.33826,1.33707,1.33711,2022-02-24 23:00:00+00:00
25.02.2022 00:00:00.000,1.33712,1.33899,1.33688,1.33831,2022-02-25 00:00:00+00:00
25.02.2022 01:00:00.000,1.33836,1.33908,1.33768,1.33901,2022-02-25 01:00:00+00:00
25.02.2022 02:00:00.000,1.33904,1.3402,1.33892,1.3401,2022-02-25 02:00:00+00:00
25.02.2022 03:00:00.000,1.34009,1.34221,1.33962,1.34221,2022-02-25 03:00:00+00:00
25.02.2022 04:00:00.000,1.3422,1.34386,1.342,1.34299,2022-02-25 04:00:00+00:00
25.02.2022 05:00:00.000,1.34298,1.34365,1.34239,1.34362,2022-02-25 05:00:00+00:00
25.02.2022 06:00:00.000,1.34361,1.34365,1.34139,1.34157,2022-02-25 06:00:00+00:00
25.02.2022 07:00:00.000,1.3416,1.34258,1.3409,1.34181,2022-02-25 07:00:00+00:00
25.02.2022 08:00:00.000,1.34182,1.34271,1.33702,1.33727,2022-02-25 08:00:00+00:00
25.02.2022 09:00:00.000,1.33729,1.33885,1.33713,1.33743,2022-02-25 09:00:00+00:00
25.02.2022 10:00:00.000,1.33741,1.33823,1.33673,1.33801,2022-02-25 10:00:00+00:00
25.02.2022 11:00:00.000,1.33801,1.33933,1.33687,1.33852,2022-02-25 11:00:00+00:00
25.02.2022 12:00:00.000,1.33852,1.34122,1.3379,1.34012,2022-02-25 12:00:00+00:00
25.02.2022 13:00:00.000,1.34011,1.34052,1.3382,1.3398,2022-02-25 13:00:00+00:00
25.02.2022 14:00:00.000,1.3398,1.34003,1.33665,1.33715,2022-02-25 14:00:00+00:00
25.02.2022 15:00:00.000,1.33712,1.34213,1.33707,1.34165,2022-02-25 15:00:00+00:00
25.02.2022 16:00:00.000,1.34163,1.34243,1.33962,1.34027,2022-02-25 16:00:00+00:00
25.02.2022 17:00:00.000,1.34027,1.34081,1.33812,1.33833,2022-02-25 17:00:00+00:00
25.02.2022 18:00:00.000,1.33836,1.34026,1.33833,1.33967,2022-02-25 18:00:00+00:00
25.02.2022 19:00:00.000,1.33967,1.3412,1.33939,1.34107,2022-02-25 19:00:00+00:00
25.02.2022 20:00:00.000,1.34107,1.34155,1.34075,1.34115,2022-02-25 20:00:00+00:00
25.02.2022 21:00:00.000,1.34112,1.34191,1.34046,1.34054,2022-02-25 21:00:00+00:00
25.02.2022 22:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-25 22:00:00+00:00
25.02.2022 23:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-25 23:00:00+00:00
26.02.2022 00:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 00:00:00+00:00
26.02.2022 01:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 01:00:00+00:00
26.02.2022 02:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 02:00:00+00:00
26.02.2022 03:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 03:00:00+00:00
26.02.2022 04:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 04:00:00+00:00
26.02.2022 05:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 05:00:00+00:00
26.02.2022 06:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 06:00:00+00:00
26.02.2022 07:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 07:00:00+00:00
26.02.2022 08:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 08:00:00+00:00
26.02.2022 09:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 09:00:00+00:00
26.02.2022 10:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 10:00:00+00:00
26.02.2022 11:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 11:00:00+00:00
26.02.2022 12:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 12:00:00+00:00
26.02.2022 13:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 13:00:00+00:00
26.02.2022 14:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 14:00:00+00:00
26.02.2022 15:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 15:00:00+00:00
26.02.2022 16:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 16:00:00+00:00
26.02.2022 17:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 17:00:00+00:00
26.02.2022 18:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 18:00:00+00:00
26.02.2022 19:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 19:00:00+00:00
26.02.2022 20:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 20:00:00+00:00
26.02.2022 21:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 21:00:00+00:00
26.02.2022 22:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 22:00:00+00:00
26.02.2022 23:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-26 23:00:00+00:00
27.02.2022 00:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 00:00:00+00:00
27.02.2022 01:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 01:00:00+00:00
27.02.2022 02:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 02:00:00+00:00
27.02.2022 03:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 03:00:00+00:00
27.02.2022 04:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 04:00:00+00:00
27.02.2022 05:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 05:00:00+00:00
27.02.2022 06:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 06:00:00+00:00
27.02.2022 07:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 07:00:00+00:00
27.02.2022 08:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 08:00:00+00:00
27.02.2022 09:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 09:00:00+00:00
27.02.2022 10:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 10:00:00+00:00
27.02.2022 11:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 11:00:00+00:00
27.02.2022 12:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 12:00:00+00:00
27.02.2022 13:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 13:00:00+00:00
27.02.2022 14:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 14:00:00+00:00
27.02.2022 15:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 15:00:00+00:00
27.02.2022 16:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 16:00:00+00:00
27.02.2022 17:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 17:00:00+00:00
27.02.2022 18:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 18:00:00+00:00
27.02.2022 19:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 19:00:00+00:00
27.02.2022 20:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 20:00:00+00:00
27.02.2022 21:00:00.000,1.34054,1.34054,1.34054,1.34054,2022-02-27 21:00:00+00:00
27.02.2022 22:00:00.000,1.33093,1.33494,1.33069,1.3337,2022-02-27 22:00:00+00:00
27.02.2022 23:00:00.000,1.33371,1.33742,1.3334,1.33713,2022-02-27 23:00:00+00:00
28.02.2022 00:00:00.000,1.33712,1.33817,1.33647,1.33697,2022-02-28 00:00:00+00:00
28.02.2022 01:00:00.000,1.33699,1.33794,1.33547,1.33624,2022-02-28 01:00:00+00:00
28.02.2022 02:00:00.000,1.33624,1.33664,1.33443,1.33576,2022-02-28 02:00:00+00:00
28.02.2022 03:00:00.000,1.33578,1.33608,1.33465,1.33467,2022-02-28 03:00:00+00:00
28.02.2022 04:00:00.000,1.33467,1.33513,1.33412,1.33444,2022-02-28 04:00:00+00:00
28.02.2022 05:00:00.000,1.33445,1.33621,1.33443,1.33615,2022-02-28 05:00:00+00:00
28.02.2022 06:00:00.000,1.33614,1.33746,1.33562,1.33697,2022-02-28 06:00:00+00:00
28.02.2022 07:00:00.000,1.33697,1.33875,1.33653,1.33731,2022-02-28 07:00:00+00:00
28.02.2022 08:00:00.000,1.33731,1.33772,1.33515,1.33661,2022-02-28 08:00:00+00:00
28.02.2022 09:00:00.000,1.33659,1.33824,1.33637,1.3376,2022-02-28 09:00:00+00:00
28.02.2022 10:00:00.000,1.33759,1.34108,1.33753,1.34103,2022-02-28 10:00:00+00:00
28.02.2022 11:00:00.000,1.34103,1.34115,1.33901,1.33931,2022-02-28 11:00:00+00:00
28.02.2022 12:00:00.000,1.33932,1.34039,1.33884,1.33886,2022-02-28 12:00:00+00:00
28.02.2022 13:00:00.000,1.33887,1.34126,1.33868,1.34125,2022-02-28 13:00:00+00:00
28.02.2022 14:00:00.000,1.34128,1.34276,1.33961,1.34098,2022-02-28 14:00:00+00:00
28.02.2022 15:00:00.000,1.34097,1.34314,1.34016,1.34197,2022-02-28 15:00:00+00:00
28.02.2022 16:00:00.000,1.34196,1.34221,1.33987,1.34182,2022-02-28 16:00:00+00:00
28.02.2022 17:00:00.000,1.34181,1.34213,1.33861,1.33905,2022-02-28 17:00:00+00:00
28.02.2022 18:00:00.000,1.33904,1.34125,1.339,1.3412,2022-02-28 18:00:00+00:00
28.02.2022 19:00:00.000,1.34117,1.34192,1.33957,1.34124,2022-02-28 19:00:00+00:00
28.02.2022 20:00:00.000,1.34123,1.34155,1.3403,1.34126,2022-02-28 20:00:00+00:00
28.02.2022 21:00:00.000,1.34127,1.34244,1.34125,1.34162,2022-02-28 21:00:00+00:00
28.02.2022 22:00:00.000,1.34174,1.34241,1.34103,1.34178,2022-02-28 22:00:00+00:00
28.02.2022 23:00:00.000,1.34175,1.34231,1.34157,1.34216,2022-02-28 23:00:00+00:00
01.03.2022 00:00:00.000,1.34214,1.34218,1.34121,1.34125,2022-01-03 00:00:00+00:00
01.03.2022 01:00:00.000,1.34126,1.34228,1.34066,1.34161,2022-01-03 01:00:00+00:00
01.03.2022 02:00:00.000,1.3416,1.34213,1.34104,1.34141,2022-01-03 02:00:00+00:00
01.03.2022 03:00:00.000,1.34141,1.34151,1.3405,1.3406,2022-01-03 03:00:00+00:00
01.03.2022 04:00:00.000,1.34059,1.3414,1.34048,1.34118,2022-01-03 04:00:00+00:00
01.03.2022 05:00:00.000,1.34117,1.34213,1.341,1.34181,2022-01-03 05:00:00+00:00
01.03.2022 06:00:00.000,1.3418,1.34255,1.34142,1.34232,2022-01-03 06:00:00+00:00
01.03.2022 07:00:00.000,1.34231,1.3437,1.34187,1.34231,2022-01-03 07:00:00+00:00
01.03.2022 08:00:00.000,1.34233,1.343,1.34185,1.343,2022-01-03 08:00:00+00:00
01.03.2022 09:00:00.000,1.343,1.34356,1.34133,1.34134,2022-01-03 09:00:00+00:00
01.03.2022 10:00:00.000,1.34132,1.34158,1.33865,1.33918,2022-01-03 10:00:00+00:00
01.03.2022 11:00:00.000,1.33915,1.34245,1.33911,1.34065,2022-01-03 11:00:00+00:00
01.03.2022 12:00:00.000,1.34065,1.34195,1.33936,1.33967,2022-01-03 12:00:00+00:00
01.03.2022 13:00:00.000,1.33967,1.34086,1.33823,1.34019,2022-01-03 13:00:00+00:00
01.03.2022 14:00:00.000,1.34017,1.34075,1.33898,1.33933,2022-01-03 14:00:00+00:00
01.03.2022 15:00:00.000,1.33934,1.33954,1.33495,1.33516,2022-01-03 15:00:00+00:00
01.03.2022 16:00:00.000,1.33516,1.33556,1.33103,1.33169,2022-01-03 16:00:00+00:00
01.03.2022 17:00:00.000,1.33169,1.33294,1.3304,1.33124,2022-01-03 17:00:00+00:00
01.03.2022 18:00:00.000,1.33122,1.33179,1.33019,1.33178,2022-01-03 18:00:00+00:00
01.03.2022 19:00:00.000,1.33176,1.33339,1.33088,1.33127,2022-01-03 19:00:00+00:00
01.03.2022 20:00:00.000,1.33129,1.33272,1.33069,1.33222,2022-01-03 20:00:00+00:00
01.03.2022 21:00:00.000,1.33222,1.33334,1.33217,1.33226,2022-01-03 21:00:00+00:00
01.03.2022 22:00:00.000,1.33228,1.3328,1.33212,1.33236,2022-01-03 22:00:00+00:00
01.03.2022 23:00:00.000,1.33231,1.33356,1.33195,1.33348,2022-01-03 23:00:00+00:00
02.03.2022 00:00:00.000,1.33346,1.33346,1.3321,1.3321,2022-02-03 00:00:00+00:00
02.03.2022 01:00:00.000,1.33212,1.33388,1.33212,1.33306,2022-02-03 01:00:00+00:00
02.03.2022 02:00:00.000,1.33303,1.33335,1.33165,1.33248,2022-02-03 02:00:00+00:00
02.03.2022 03:00:00.000,1.33248,1.33283,1.33142,1.33184,2022-02-03 03:00:00+00:00
02.03.2022 04:00:00.000,1.33184,1.33213,1.331,1.33115,2022-02-03 04:00:00+00:00
02.03.2022 05:00:00.000,1.33114,1.33114,1.33016,1.33028,2022-02-03 05:00:00+00:00
02.03.2022 06:00:00.000,1.33028,1.33128,1.32841,1.32891,2022-02-03 06:00:00+00:00
02.03.2022 07:00:00.000,1.32898,1.32973,1.32711,1.32905,2022-02-03 07:00:00+00:00
02.03.2022 08:00:00.000,1.32905,1.33064,1.32753,1.33002,2022-02-03 08:00:00+00:00
02.03.2022 09:00:00.000,1.33002,1.33157,1.32787,1.33076,2022-02-03 09:00:00+00:00
02.03.2022 10:00:00.000,1.33075,1.33253,1.33034,1.33186,2022-02-03 10:00:00+00:00
02.03.2022 11:00:00.000,1.33188,1.33364,1.33064,1.33285,2022-02-03 11:00:00+00:00
02.03.2022 12:00:00.000,1.33287,1.33344,1.33178,1.3333,2022-02-03 12:00:00+00:00
02.03.2022 13:00:00.000,1.3333,1.33475,1.33193,1.33472,2022-02-03 13:00:00+00:00
02.03.2022 14:00:00.000,1.33471,1.33557,1.33323,1.33374,2022-02-03 14:00:00+00:00
02.03.2022 15:00:00.000,1.33379,1.33487,1.33097,1.33134,2022-02-03 15:00:00+00:00
02.03.2022 16:00:00.000,1.33137,1.33724,1.33109,1.33633,2022-02-03 16:00:00+00:00
02.03.2022 17:00:00.000,1.33632,1.33666,1.33478,1.33592,2022-02-03 17:00:00+00:00
02.03.2022 18:00:00.000,1.33592,1.33835,1.33591,1.33817,2022-02-03 18:00:00+00:00
02.03.2022 19:00:00.000,1.33816,1.33859,1.33679,1.33751,2022-02-03 19:00:00+00:00
02.03.2022 20:00:00.000,1.33748,1.34028,1.3374,1.33995,2022-02-03 20:00:00+00:00
02.03.2022 21:00:00.000,1.33997,1.34073,1.33976,1.34047,2022-02-03 21:00:00+00:00
02.03.2022 22:00:00.000,1.34048,1.34052,1.33999,1.3402,2022-02-03 22:00:00+00:00
02.03.2022 23:00:00.000,1.34033,1.3406,1.33922,1.33963,2022-02-03 23:00:00+00:00
03.03.2022 00:00:00.000,1.33957,1.34014,1.33829,1.33832,2022-03-03 00:00:00+00:00
03.03.2022 01:00:00.000,1.33831,1.33891,1.3377,1.33835,2022-03-03 01:00:00+00:00
03.03.2022 02:00:00.000,1.33834,1.33993,1.33771,1.33951,2022-03-03 02:00:00+00:00
03.03.2022 03:00:00.000,1.3395,1.33962,1.33871,1.33922,2022-03-03 03:00:00+00:00
03.03.2022 04:00:00.000,1.33923,1.34047,1.33923,1.34037,2022-03-03 04:00:00+00:00
03.03.2022 05:00:00.000,1.34037,1.34119,1.34033,1.34078,2022-03-03 05:00:00+00:00
03.03.2022 06:00:00.000,1.34078,1.34148,1.3402,1.34143,2022-03-03 06:00:00+00:00
03.03.2022 07:00:00.000,1.34145,1.34176,1.33906,1.33917,2022-03-03 07:00:00+00:00
03.03.2022 08:00:00.000,1.33917,1.33999,1.33774,1.33871,2022-03-03 08:00:00+00:00
03.03.2022 09:00:00.000,1.33872,1.3391,1.33684,1.33806,2022-03-03 09:00:00+00:00
03.03.2022 10:00:00.000,1.33808,1.33919,1.33756,1.33804,2022-03-03 10:00:00+00:00
03.03.2022 11:00:00.000,1.33805,1.33807,1.33624,1.33699,2022-03-03 11:00:00+00:00
03.03.2022 12:00:00.000,1.33698,1.33925,1.33685,1.33764,2022-03-03 12:00:00+00:00
03.03.2022 13:00:00.000,1.33766,1.33877,1.33645,1.33782,2022-03-03 13:00:00+00:00
03.03.2022 14:00:00.000,1.33784,1.33923,1.33599,1.33616,2022-03-03 14:00:00+00:00
03.03.2022 15:00:00.000,1.33623,1.33732,1.33372,1.33396,2022-03-03 15:00:00+00:00
03.03.2022 16:00:00.000,1.33397,1.33472,1.33173,1.33248,2022-03-03 16:00:00+00:00
03.03.2022 17:00:00.000,1.33248,1.33456,1.33191,1.33336,2022-03-03 17:00:00+00:00
03.03.2022 18:00:00.000,1.33336,1.33511,1.33284,1.33508,2022-03-03 18:00:00+00:00
03.03.2022 19:00:00.000,1.33508,1.33567,1.33341,1.33343,2022-03-03 19:00:00+00:00
03.03.2022 20:00:00.000,1.33342,1.33427,1.33314,1.33382,2022-03-03 20:00:00+00:00
03.03.2022 21:00:00.000,1.33381,1.33486,1.33378,1.33452,2022-03-03 21:00:00+00:00
03.03.2022 22:00:00.000,1.33424,1.33545,1.33424,1.3343,2022-03-03 22:00:00+00:00
03.03.2022 23:00:00.000,1.3342,1.33503,1.3342,1.335,2022-03-03 23:00:00+00:00
04.03.2022 00:00:00.000,1.33497,1.33499,1.3317,1.3323,2022-04-03 00:00:00+00:00
04.03.2022 01:00:00.000,1.33225,1.33519,1.33155,1.3345,2022-04-03 01:00:00+00:00
04.03.2022 02:00:00.000,1.3345,1.33466,1.33358,1.33374,2022-04-03 02:00:00+00:00
04.03.2022 03:00:00.000,1.33373,1.33432,1.3334,1.33357,2022-04-03 03:00:00+00:00
04.03.2022 04:00:00.000,1.33352,1.33452,1.3333,1.33428,2022-04-03 04:00:00+00:00
04.03.2022 05:00:00.000,1.33426,1.3348,1.33338,1.3338,2022-04-03 05:00:00+00:00
04.03.2022 06:00:00.000,1.33381,1.3345,1.33321,1.33337,2022-04-03 06:00:00+00:00
04.03.2022 07:00:00.000,1.33335,1.33419,1.33188,1.33231,2022-04-03 07:00:00+00:00
04.03.2022 08:00:00.000,1.33231,1.33269,1.33021,1.331,2022-04-03 08:00:00+00:00
04.03.2022 09:00:00.000,1.33098,1.33191,1.3303,1.33042,2022-04-03 09:00:00+00:00
04.03.2022 10:00:00.000,1.33048,1.33166,1.32943,1.33118,2022-04-03 10:00:00+00:00
04.03.2022 11:00:00.000,1.3312,1.33165,1.32821,1.32866,2022-04-03 11:00:00+00:00
04.03.2022 12:00:00.000,1.32867,1.32915,1.32591,1.32663,2022-04-03 12:00:00+00:00
04.03.2022 13:00:00.000,1.32664,1.32793,1.32196,1.32305,2022-04-03 13:00:00+00:00
04.03.2022 14:00:00.000,1.32305,1.32486,1.32102,1.32205,2022-04-03 14:00:00+00:00
04.03.2022 15:00:00.000,1.32205,1.32276,1.32019,1.32183,2022-04-03 15:00:00+00:00
04.03.2022 16:00:00.000,1.32189,1.3227,1.32048,1.32115,2022-04-03 16:00:00+00:00
04.03.2022 17:00:00.000,1.32116,1.32354,1.32093,1.32279,2022-04-03 17:00:00+00:00
04.03.2022 18:00:00.000,1.32281,1.32412,1.32264,1.3238,2022-04-03 18:00:00+00:00
04.03.2022 19:00:00.000,1.32379,1.32455,1.32167,1.32192,2022-04-03 19:00:00+00:00
04.03.2022 20:00:00.000,1.32193,1.32492,1.32171,1.32485,2022-04-03 20:00:00+00:00
04.03.2022 21:00:00.000,1.32486,1.32487,1.32249,1.32249,2022-04-03 21:00:00+00:00
04.03.2022 22:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-04-03 22:00:00+00:00
04.03.2022 23:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-04-03 23:00:00+00:00
05.03.2022 00:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 00:00:00+00:00
05.03.2022 01:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 01:00:00+00:00
05.03.2022 02:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 02:00:00+00:00
05.03.2022 03:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 03:00:00+00:00
05.03.2022 04:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 04:00:00+00:00
05.03.2022 05:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 05:00:00+00:00
05.03.2022 06:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 06:00:00+00:00
05.03.2022 07:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 07:00:00+00:00
05.03.2022 08:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 08:00:00+00:00
05.03.2022 09:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 09:00:00+00:00
05.03.2022 10:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 10:00:00+00:00
05.03.2022 11:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 11:00:00+00:00
05.03.2022 12:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 12:00:00+00:00
05.03.2022 13:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 13:00:00+00:00
05.03.2022 14:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 14:00:00+00:00
05.03.2022 15:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 15:00:00+00:00
05.03.2022 16:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 16:00:00+00:00
05.03.2022 17:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 17:00:00+00:00
05.03.2022 18:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 18:00:00+00:00
05.03.2022 19:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 19:00:00+00:00
05.03.2022 20:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 20:00:00+00:00
05.03.2022 21:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 21:00:00+00:00
05.03.2022 22:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 22:00:00+00:00
05.03.2022 23:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-05-03 23:00:00+00:00
06.03.2022 00:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 00:00:00+00:00
06.03.2022 01:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 01:00:00+00:00
06.03.2022 02:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 02:00:00+00:00
06.03.2022 03:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 03:00:00+00:00
06.03.2022 04:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 04:00:00+00:00
06.03.2022 05:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 05:00:00+00:00
06.03.2022 06:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 06:00:00+00:00
06.03.2022 07:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 07:00:00+00:00
06.03.2022 08:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 08:00:00+00:00
06.03.2022 09:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 09:00:00+00:00
06.03.2022 10:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 10:00:00+00:00
06.03.2022 11:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 11:00:00+00:00
06.03.2022 12:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 12:00:00+00:00
06.03.2022 13:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 13:00:00+00:00
06.03.2022 14:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 14:00:00+00:00
06.03.2022 15:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 15:00:00+00:00
06.03.2022 16:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 16:00:00+00:00
06.03.2022 17:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 17:00:00+00:00
06.03.2022 18:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 18:00:00+00:00
06.03.2022 19:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 19:00:00+00:00
06.03.2022 20:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 20:00:00+00:00
06.03.2022 21:00:00.000,1.32249,1.32249,1.32249,1.32249,2022-06-03 21:00:00+00:00
06.03.2022 22:00:00.000,1.32241,1.32419,1.32212,1.323,2022-06-03 22:00:00+00:00
06.03.2022 23:00:00.000,1.32303,1.32377,1.32006,1.32111,2022-06-03 23:00:00+00:00
07.03.2022 00:00:00.000,1.32112,1.32225,1.32007,1.32009,2022-07-03 00:00:00+00:00
07.03.2022 01:00:00.000,1.32008,1.3206,1.31847,1.3201,2022-07-03 01:00:00+00:00
07.03.2022 02:00:00.000,1.3201,1.32098,1.31887,1.31985,2022-07-03 02:00:00+00:00
07.03.2022 03:00:00.000,1.31984,1.32215,1.31929,1.32081,2022-07-03 03:00:00+00:00
07.03.2022 04:00:00.000,1.3208,1.32164,1.32044,1.32156,2022-07-03 04:00:00+00:00
07.03.2022 05:00:00.000,1.32151,1.32231,1.3207,1.32135,2022-07-03 05:00:00+00:00
07.03.2022 06:00:00.000,1.32135,1.32196,1.32061,1.32169,2022-07-03 06:00:00+00:00
07.03.2022 07:00:00.000,1.32164,1.32281,1.32004,1.32019,2022-07-03 07:00:00+00:00
07.03.2022 08:00:00.000,1.32023,1.32104,1.31558,1.31678,2022-07-03 08:00:00+00:00
07.03.2022 09:00:00.000,1.31679,1.31786,1.31558,1.31682,2022-07-03 09:00:00+00:00
07.03.2022 10:00:00.000,1.31682,1.31767,1.3141,1.31542,2022-07-03 10:00:00+00:00
07.03.2022 11:00:00.000,1.31542,1.31715,1.31417,1.31689,2022-07-03 11:00:00+00:00
07.03.2022 12:00:00.000,1.31688,1.32141,1.31645,1.3185,2022-07-03 12:00:00+00:00
07.03.2022 13:00:00.000,1.31856,1.32012,1.31702,1.31728,2022-07-03 13:00:00+00:00
07.03.2022 14:00:00.000,1.31728,1.3198,1.31541,1.31547,2022-07-03 14:00:00+00:00
07.03.2022 15:00:00.000,1.31547,1.31608,1.31175,1.31348,2022-07-03 15:00:00+00:00
07.03.2022 16:00:00.000,1.31347,1.31387,1.31016,1.31131,2022-07-03 16:00:00+00:00
