id,datetime,currency,event,impact,actual,actual_unit,forecast,forecast_unit,previous,previous_unit,previous_revised
120099,2021-12-15 09:30:00+00:00,GBP,HPI y/y,Low Impact Expected,10.2,unit_percentage,11.1,unit_percentage,12.3,unit_percentage,True
117190,2021-12-16 09:30:00+00:00,GBP,Flash Manufacturing PMI,Medium Impact Expected,57.6,unit_none,57.5,unit_none,58.1,unit_none,True
117191,2021-12-16 09:30:00+00:00,GBP,Flash Services PMI,Medium Impact Expected,53.2,unit_none,57.1,unit_none,58.5,unit_none,True
119902,2021-12-16 12:00:00+00:00,GBP,Asset Purchase Facility,High Impact Expected,875.0,unit_billion,875.0,unit_billion,875.0,unit_billion,False
133667,2021-12-16 12:00:00+00:00,GBP,BOE Inflation Letter,Medium Impact Expected,,,,,,,
119905,2021-12-16 12:00:00+00:00,GBP,MPC Asset Purchase Facility Votes,High Impact Expected,,unit_none,,unit_none,,unit_none,False
119906,2021-12-16 12:00:00+00:00,GBP,MPC Official Bank Rate Votes,High Impact Expected,,unit_none,,unit_none,,unit_none,False
119904,2021-12-16 12:00:00+00:00,GBP,Monetary Policy Summary,High Impact Expected,,,,,,,
119903,2021-12-16 12:00:00+00:00,GBP,Official Bank Rate,High Impact Expected,0.25,unit_percentage,0.1,unit_percentage,0.1,unit_percentage,False
119931,2021-12-17 00:01:00+00:00,GBP,GfK Consumer Confidence,Low Impact Expected,-15.0,unit_none,-17.0,unit_none,-14.0,unit_none,False
120113,2021-12-17 07:00:00+00:00,GBP,Retail Sales m/m,Medium Impact Expected,1.4,unit_percentage,0.8,unit_percentage,1.1,unit_percentage,True
119862,2021-12-17 12:00:00+00:00,GBP,BOE Quarterly Bulletin,Low Impact Expected,,,,,,,
119851,2021-12-20 11:00:00+00:00,GBP,CBI Industrial Order Expectations,Low Impact Expected,24.0,unit_none,20.0,unit_none,26.0,unit_none,False
120125,2021-12-21 07:00:00+00:00,GBP,Public Sector Net Borrowing,Low Impact Expected,16.6,unit_billion,15.4,unit_billion,11.6,unit_billion,True
119839,2021-12-21 11:00:00+00:00,GBP,CBI Realized Sales,Low Impact Expected,8.0,unit_none,24.0,unit_none,39.0,unit_none,False
120532,2021-12-22 07:00:00+00:00,GBP,Current Account,Low Impact Expected,-24.4,unit_billion,-15.8,unit_billion,-13.5,unit_billion,True
120533,2021-12-22 07:00:00+00:00,GBP,Final GDP q/q,Low Impact Expected,1.1,unit_percentage,1.3,unit_percentage,1.3,unit_percentage,False
120534,2021-12-22 07:00:00+00:00,GBP,Revised Business Investment q/q,Low Impact Expected,-2.5,unit_percentage,0.4,unit_percentage,0.4,unit_percentage,False
121135,2021-12-27 00:00:00+00:00,GBP,Bank Holiday,Non-Economic,,,,,,,
121136,2021-12-28 00:00:00+00:00,GBP,Bank Holiday,Non-Economic,,,,,,,
119980,2021-12-30 07:00:00+00:00,GBP,Nationwide HPI m/m,Low Impact Expected,1.0,unit_percentage,0.5,unit_percentage,0.9,unit_percentage,False
126556,2022-01-03 00:00:00+00:00,GBP,Bank Holiday,Non-Economic,,,,,,,
120029,2022-01-04 00:01:00+00:00,GBP,BRC Shop Price Index y/y,Low Impact Expected,0.8,unit_percentage,,,0.3,unit_percentage,False
122367,2022-01-04 09:30:00+00:00,GBP,Final Manufacturing PMI,Low Impact Expected,57.9,unit_none,57.6,unit_none,57.6,unit_none,False
124380,2022-01-04 09:30:00+00:00,GBP,M4 Money Supply m/m,Low Impact Expected,0.7,unit_percentage,0.5,unit_percentage,0.6,unit_percentage,False
124382,2022-01-04 09:30:00+00:00,GBP,Mortgage Approvals,Low Impact Expected,67.0,unit_thousand,66.0,unit_thousand,67.0,unit_thousand,False
124381,2022-01-04 09:32:00+00:00,GBP,Net Lending to Individuals m/m,Low Impact Expected,4.9,unit_billion,3.9,unit_billion,2.0,unit_billion,True
122373,2022-01-06 09:30:00+00:00,GBP,Final Services PMI,Low Impact Expected,53.6,unit_none,53.2,unit_none,53.2,unit_none,False
124258,2022-01-07 07:00:00+00:00,GBP,Halifax HPI m/m,Low Impact Expected,1.1,unit_percentage,1.1,unit_percentage,1.1,unit_percentage,True
124685,2022-01-07 09:30:00+00:00,GBP,Construction PMI,Low Impact Expected,54.3,unit_none,53.9,unit_none,55.5,unit_none,False
124533,2022-01-07 09:30:00+00:00,GBP,Housing Equity Withdrawal q/q,Low Impact Expected,-7.1,unit_billion,3.8,unit_billion,6.1,unit_billion,True
127248,2022-01-07 17:15:00+00:00,GBP,MPC Member Mann Speaks,Low Impact Expected,,,,,,,
127249,2022-01-08 15:00:00+00:00,GBP,MPC Member Mann Speaks,Low Impact Expected,,,,,,,
127250,2022-01-08 17:15:00+00:00,GBP,MPC Member Mann Speaks,Low Impact Expected,,,,,,,
126540,2022-01-11 00:01:00+00:00,GBP,BRC Retail Sales Monitor y/y,Low Impact Expected,0.6,unit_percentage,0.3,unit_percentage,1.8,unit_percentage,False
127257,2022-01-12 14:15:00+00:00,GBP,MPC Member Cunliffe Speaks,Low Impact Expected,,,,,,,
132879,2022-01-13 00:00:00+00:00,GBP,10-y Bond Auction,Low Impact Expected,,,,,,,
127256,2022-01-13 08:45:00+00:00,GBP,MPC Member Mann Speaks,Low Impact Expected,,,,,,,
123767,2022-01-13 09:30:00+00:00,GBP,BOE Credit Conditions Survey,Low Impact Expected,,,,,,,
124419,2022-01-14 07:00:00+00:00,GBP,Construction Output m/m,Low Impact Expected,3.5,unit_percentage,0.6,unit_percentage,-1.7,unit_percentage,True
124416,2022-01-14 07:00:00+00:00,GBP,GDP m/m,Low Impact Expected,0.9,unit_percentage,0.4,unit_percentage,0.2,unit_percentage,True
124417,2022-01-14 07:00:00+00:00,GBP,Goods Trade Balance,Low Impact Expected,-11.3,unit_billion,-14.3,unit_billion,-11.8,unit_billion,True
124418,2022-01-14 07:00:00+00:00,GBP,Index of Services 3m/3m,Low Impact Expected,1.3,unit_percentage,1.1,unit_percentage,1.2,unit_percentage,True
124421,2022-01-14 07:00:00+00:00,GBP,Industrial Production m/m,Low Impact Expected,1.0,unit_percentage,0.2,unit_percentage,-0.5,unit_percentage,True
124420,2022-01-14 07:00:00+00:00,GBP,Manufacturing Production m/m,Low Impact Expected,1.1,unit_percentage,0.2,unit_percentage,0.1,unit_percentage,True
127258,2022-01-14 14:30:00+00:00,GBP,CB Leading Index m/m,Low Impact Expected,0.2,unit_percentage,,,0.1,unit_percentage,True
126528,2022-01-14 14:57:00+00:00,GBP,NIESR GDP Estimate,Low Impact Expected,1.2,unit_percentage,,,1.1,unit_percentage,True
124697,2022-01-17 00:01:00+00:00,GBP,Rightmove HPI m/m,Low Impact Expected,0.3,unit_percentage,,,-0.7,unit_percentage,False
123787,2022-01-18 07:00:00+00:00,GBP,Average Earnings Index 3m/y,Low Impact Expected,4.2,unit_percentage,4.2,unit_percentage,4.9,unit_percentage,False
123785,2022-01-18 07:00:00+00:00,GBP,Claimant Count Change,Low Impact Expected,-43.3,unit_thousand,-38.6,unit_thousand,-95.1,unit_thousand,True
123786,2022-01-18 07:00:00+00:00,GBP,Unemployment Rate,Low Impact Expected,4.1,unit_percentage,4.2,unit_percentage,4.2,unit_percentage,False
123826,2022-01-19 07:00:00+00:00,GBP,CPI y/y,High Impact Expected,5.4,unit_percentage,5.2,unit_percentage,5.1,unit_percentage,False
123825,2022-01-19 07:00:00+00:00,GBP,Core CPI y/y,Low Impact Expected,4.2,unit_percentage,3.9,unit_percentage,4.0,unit_percentage,False
123828,2022-01-19 07:00:00+00:00,GBP,PPI Input m/m,Low Impact Expected,-0.2,unit_percentage,0.6,unit_percentage,1.5,unit_percentage,True
123829,2022-01-19 07:00:00+00:00,GBP,PPI Output m/m,Low Impact Expected,0.3,unit_percentage,0.6,unit_percentage,1.0,unit_percentage,True
123827,2022-01-19 07:00:00+00:00,GBP,RPI y/y,Low Impact Expected,7.5,unit_percentage,7.1,unit_percentage,7.1,unit_percentage,False
123830,2022-01-19 09:30:00+00:00,GBP,HPI y/y,Low Impact Expected,10.0,unit_percentage,10.0,unit_percentage,9.8,unit_percentage,True
127264,2022-01-19 14:15:00+00:00,GBP,BOE Gov Bailey Speaks,High Impact Expected,,,,,,,
126516,2022-01-20 00:01:00+00:00,GBP,RICS House Price Balance,Low Impact Expected,69.0,unit_percentage,69.0,unit_percentage,71.0,unit_percentage,False
126492,2022-01-21 00:01:00+00:00,GBP,GfK Consumer Confidence,Low Impact Expected,-19.0,unit_none,-15.0,unit_none,-15.0,unit_none,False
124508,2022-01-21 07:00:00+00:00,GBP,Retail Sales m/m,Medium Impact Expected,-3.7,unit_percentage,-0.6,unit_percentage,1.0,unit_percentage,True
127263,2022-01-21 13:00:00+00:00,GBP,MPC Member Mann Speaks,Low Impact Expected,,,,,,,
124561,2022-01-24 09:30:00+00:00,GBP,Flash Manufacturing PMI,Medium Impact Expected,56.9,unit_none,57.7,unit_none,57.9,unit_none,True
124562,2022-01-24 09:30:00+00:00,GBP,Flash Services PMI,Medium Impact Expected,53.3,unit_none,53.9,unit_none,53.6,unit_none,True
124520,2022-01-25 07:00:00+00:00,GBP,Public Sector Net Borrowing,Low Impact Expected,16.1,unit_billion,16.2,unit_billion,14.0,unit_billion,True
124661,2022-01-25 11:00:00+00:00,GBP,CBI Industrial Order Expectations,Low Impact Expected,24.0,unit_none,22.0,unit_none,24.0,unit_none,False
124673,2022-01-27 11:00:00+00:00,GBP,CBI Realized Sales,Low Impact Expected,28.0,unit_none,11.0,unit_none,8.0,unit_none,False
124710,2022-02-01 07:00:00+00:00,GBP,Nationwide HPI m/m,Low Impact Expected,0.8,unit_percentage,0.7,unit_percentage,1.1,unit_percentage,True
122380,2022-02-01 09:30:00+00:00,GBP,Final Manufacturing PMI,Low Impact Expected,57.3,unit_none,56.9,unit_none,56.9,unit_none,False
124383,2022-02-01 09:30:00+00:00,GBP,M4 Money Supply m/m,Low Impact Expected,0.1,unit_percentage,0.8,unit_percentage,0.7,unit_percentage,False
124384,2022-02-01 09:30:00+00:00,GBP,Mortgage Approvals,Low Impact Expected,71.0,unit_thousand,66.0,unit_thousand,68.0,unit_thousand,True
124385,2022-02-01 09:30:00+00:00,GBP,Net Lending to Individuals m/m,Low Impact Expected,4.4,unit_billion,4.0,unit_billion,4.8,unit_billion,True
126504,2022-02-02 00:01:00+00:00,GBP,BRC Shop Price Index y/y,Low Impact Expected,1.5,unit_percentage,,,0.8,unit_percentage,False
122386,2022-02-03 09:30:00+00:00,GBP,Final Services PMI,Low Impact Expected,54.1,unit_none,53.3,unit_none,53.3,unit_none,False
123726,2022-02-03 12:00:00+00:00,GBP,Asset Purchase Facility,High Impact Expected,,,875.0,unit_billion,875.0,unit_billion,False
123781,2022-02-03 12:00:00+00:00,GBP,BOE Monetary Policy Report,High Impact Expected,,,,,,,
123729,2022-02-03 12:00:00+00:00,GBP,MPC Asset Purchase Facility Votes,High Impact Expected,,,,unit_none,,unit_none,False
123730,2022-02-03 12:00:00+00:00,GBP,MPC Official Bank Rate Votes,High Impact Expected,,unit_none,,unit_none,,unit_none,False
123728,2022-02-03 12:00:00+00:00,GBP,Monetary Policy Summary,High Impact Expected,,,,,,,
123727,2022-02-03 12:00:00+00:00,GBP,Official Bank Rate,High Impact Expected,0.5,unit_percentage,0.5,unit_percentage,0.25,unit_percentage,False
127287,2022-02-03 12:30:00+00:00,GBP,BOE Gov Bailey Speaks,High Impact Expected,,,,,,,
124686,2022-02-04 09:30:00+00:00,GBP,Construction PMI,Low Impact Expected,56.3,unit_none,54.3,unit_none,54.3,unit_none,False
127288,2022-02-04 12:15:00+00:00,GBP,MPC Member Broadbent Speaks,Medium Impact Expected,,,,,,,
124259,2022-02-07 07:00:00+00:00,GBP,Halifax HPI m/m,Low Impact Expected,0.3,unit_percentage,0.9,unit_percentage,1.1,unit_percentage,False
126541,2022-02-08 00:01:00+00:00,GBP,BRC Retail Sales Monitor y/y,Low Impact Expected,8.1,unit_percentage,0.7,unit_percentage,0.6,unit_percentage,False
127378,2022-02-09 13:10:00+00:00,GBP,MPC Member Pill Speaks,Low Impact Expected,,,,,,,
126518,2022-02-10 00:01:00+00:00,GBP,RICS House Price Balance,Low Impact Expected,74.0,unit_percentage,69.0,unit_percentage,70.0,unit_percentage,True
127381,2022-02-10 17:00:00+00:00,GBP,BOE Gov Bailey Speaks,High Impact Expected,,,,,,,
124426,2022-02-11 07:00:00+00:00,GBP,Construction Output m/m,Low Impact Expected,2.0,unit_percentage,-0.6,unit_percentage,1.9,unit_percentage,True
124422,2022-02-11 07:00:00+00:00,GBP,GDP m/m,Low Impact Expected,-0.2,unit_percentage,-0.5,unit_percentage,0.7,unit_percentage,True
124423,2022-02-11 07:00:00+00:00,GBP,Goods Trade Balance,Low Impact Expected,-12.4,unit_billion,-12.4,unit_billion,-12.7,unit_billion,True
124424,2022-02-11 07:00:00+00:00,GBP,Index of Services 3m/3m,Low Impact Expected,1.2,unit_percentage,1.2,unit_percentage,1.3,unit_percentage,False
124427,2022-02-11 07:00:00+00:00,GBP,Industrial Production m/m,Low Impact Expected,0.3,unit_percentage,0.1,unit_percentage,0.7,unit_percentage,True
124425,2022-02-11 07:00:00+00:00,GBP,Manufacturing Production m/m,Low Impact Expected,0.2,unit_percentage,0.2,unit_percentage,0.7,unit_percentage,True
124489,2022-02-11 07:00:00+00:00,GBP,Prelim GDP q/q,Medium Impact Expected,1.0,unit_percentage,1.1,unit_percentage,1.1,unit_percentage,True
124488,2022-02-11 09:30:00+00:00,GBP,Prelim Business Investment q/q,Low Impact Expected,0.9,unit_percentage,-3.0,unit_percentage,-2.5,unit_percentage,True
126529,2022-02-11 13:03:00+00:00,GBP,NIESR GDP Estimate,Low Impact Expected,0.9,unit_percentage,,,1.0,unit_percentage,True
123789,2022-02-15 07:00:00+00:00,GBP,Average Earnings Index 3m/y,Low Impact Expected,4.3,unit_percentage,3.8,unit_percentage,4.2,unit_percentage,False
123788,2022-02-15 07:00:00+00:00,GBP,Claimant Count Change,Low Impact Expected,-31.9,unit_thousand,-36.2,unit_thousand,-51.6,unit_thousand,True
123790,2022-02-15 07:00:00+00:00,GBP,Unemployment Rate,Low Impact Expected,4.1,unit_percentage,4.1,unit_percentage,4.1,unit_percentage,False
124537,2022-02-15 10:08:00+00:00,GBP,10-y Bond Auction,Low Impact Expected,,unit_none,,,,unit_none,False
127387,2022-02-15 14:30:00+00:00,GBP,CB Leading Index m/m,Low Impact Expected,0.0,unit_percentage,,,0.4,unit_percentage,True
123832,2022-02-16 07:00:00+00:00,GBP,CPI y/y,High Impact Expected,5.5,unit_percentage,5.4,unit_percentage,5.4,unit_percentage,False
123831,2022-02-16 07:00:00+00:00,GBP,Core CPI y/y,Low Impact Expected,4.4,unit_percentage,4.3,unit_percentage,4.2,unit_percentage,False
123834,2022-02-16 07:00:00+00:00,GBP,PPI Input m/m,Low Impact Expected,0.9,unit_percentage,1.0,unit_percentage,0.1,unit_percentage,True
123835,2022-02-16 07:00:00+00:00,GBP,PPI Output m/m,Low Impact Expected,1.2,unit_percentage,0.6,unit_percentage,0.3,unit_percentage,False
123833,2022-02-16 07:00:00+00:00,GBP,RPI y/y,Low Impact Expected,7.8,unit_percentage,7.4,unit_percentage,7.5,unit_percentage,False
127389,2022-02-16 09:30:00+00:00,GBP,HPI y/y,Low Impact Expected,10.8,unit_percentage,9.3,unit_percentage,10.7,unit_percentage,True
124509,2022-02-18 07:00:00+00:00,GBP,Retail Sales m/m,Medium Impact Expected,1.9,unit_percentage,1.1,unit_percentage,-4.0,unit_percentage,True
124698,2022-02-21 00:01:00+00:00,GBP,Rightmove HPI m/m,Low Impact Expected,2.3,unit_percentage,,,0.3,unit_percentage,False
124569,2022-02-21 09:30:00+00:00,GBP,Flash Manufacturing PMI,Medium Impact Expected,57.3,unit_none,57.2,unit_none,57.3,unit_none,True
124570,2022-02-21 09:30:00+00:00,GBP,Flash Services PMI,Medium Impact Expected,60.8,unit_none,55.6,unit_none,54.1,unit_none,True
124521,2022-02-22 07:00:00+00:00,GBP,Public Sector Net Borrowing,Low Impact Expected,-3.7,unit_billion,-4.3,unit_billion,14.6,unit_billion,True
127404,2022-02-22 10:45:00+00:00,GBP,MPC Member Ramsden Speaks,Low Impact Expected,,,,,,,
124662,2022-02-22 11:00:00+00:00,GBP,CBI Industrial Order Expectations,Low Impact Expected,20.0,unit_none,25.0,unit_none,24.0,unit_none,False
126552,2022-02-23 09:30:00+00:00,GBP,Monetary Policy Report Hearings,High Impact Expected,,,,,,,
127405,2022-02-23 15:00:00+00:00,GBP,MPC Member Tenreyro Speaks,Medium Impact Expected,,,,,,,
124674,2022-02-24 11:00:00+00:00,GBP,CBI Realized Sales,Low Impact Expected,14.0,unit_none,26.0,unit_none,28.0,unit_none,False
127406,2022-02-24 13:15:00+00:00,GBP,BOE Gov Bailey Speaks,Medium Impact Expected,,,,,,,
127407,2022-02-24 18:00:00+00:00,GBP,MPC Member Pill Speaks,Medium Impact Expected,,,,,,,
126493,2022-02-25 00:01:00+00:00,GBP,GfK Consumer Confidence,Low Impact Expected,-26.0,unit_none,-19.0,unit_none,-19.0,unit_none,False
122390,2022-03-01 09:30:00+00:00,GBP,Final Manufacturing PMI,Low Impact Expected,58.0,unit_none,57.3,unit_none,57.3,unit_none,False
124386,2022-03-01 09:30:00+00:00,GBP,M4 Money Supply m/m,Low Impact Expected,0.1,unit_percentage,0.4,unit_percentage,0.0,unit_percentage,True
124388,2022-03-01 09:30:00+00:00,GBP,Mortgage Approvals,Low Impact Expected,74.0,unit_thousand,72.0,unit_thousand,71.0,unit_thousand,False
124387,2022-03-01 09:30:00+00:00,GBP,Net Lending to Individuals m/m,Low Impact Expected,6.5,unit_billion,5.0,unit_billion,4.8,unit_billion,True
127428,2022-03-01 18:30:00+00:00,GBP,MPC Member Saunders Speaks,Medium Impact Expected,,,,,,,
127429,2022-03-01 19:00:00+00:00,GBP,MPC Member Mann Speaks,Low Impact Expected,,,,,,,
126505,2022-03-02 00:01:00+00:00,GBP,BRC Shop Price Index y/y,Low Impact Expected,1.8,unit_percentage,,,1.5,unit_percentage,False
124711,2022-03-02 07:00:00+00:00,GBP,Nationwide HPI m/m,Low Impact Expected,1.7,unit_percentage,0.6,unit_percentage,0.8,unit_percentage,False
127433,2022-03-02 18:30:00+00:00,GBP,MPC Member Tenreyro Speaks,Low Impact Expected,,,,,,,
127434,2022-03-02 20:00:00+00:00,GBP,MPC Member Cunliffe Speaks,Low Impact Expected,,,,,,,
122397,2022-03-03 09:30:00+00:00,GBP,Final Services PMI,Low Impact Expected,60.5,unit_none,60.8,unit_none,60.8,unit_none,False
124687,2022-03-04 09:30:00+00:00,GBP,Construction PMI,Low Impact Expected,59.1,unit_none,57.4,unit_none,56.3,unit_none,False
124260,2022-03-07 07:00:00+00:00,GBP,Halifax HPI m/m,Low Impact Expected,0.5,unit_percentage,1.0,unit_percentage,0.2,unit_percentage,True
127447,2022-03-07 15:00:00+00:00,GBP,MPC Member Cunliffe Speaks,Low Impact Expected,,,,,,,
126542,2022-03-08 00:01:00+00:00,GBP,BRC Retail Sales Monitor y/y,Low Impact Expected,2.7,unit_percentage,4.7,unit_percentage,8.1,unit_percentage,False
124557,2022-03-08 10:11:00+00:00,GBP,30-y Bond Auction,Low Impact Expected,,unit_none,,,,unit_none,False
126517,2022-03-10 00:01:00+00:00,GBP,RICS House Price Balance,Low Impact Expected,79.0,unit_percentage,72.0,unit_percentage,74.0,unit_percentage,False
124431,2022-03-11 07:00:00+00:00,GBP,Construction Output m/m,Low Impact Expected,1.1,unit_percentage,0.5,unit_percentage,2.0,unit_percentage,False
124432,2022-03-11 07:00:00+00:00,GBP,GDP m/m,Low Impact Expected,0.8,unit_percentage,0.1,unit_percentage,-0.2,unit_percentage,False
124429,2022-03-11 07:00:00+00:00,GBP,Index of Services 3m/3m,Low Impact Expected,1.0,unit_percentage,0.8,unit_percentage,1.2,unit_percentage,False
124430,2022-03-11 07:00:00+00:00,GBP,Industrial Production m/m,Low Impact Expected,0.7,unit_percentage,0.1,unit_percentage,0.3,unit_percentage,False
124428,2022-03-11 07:00:00+00:00,GBP,Manufacturing Production m/m,Low Impact Expected,0.8,unit_percentage,0.2,unit_percentage,0.2,unit_percentage,False
124433,2022-03-11 07:02:00+00:00,GBP,Goods Trade Balance,Low Impact Expected,-26.5,unit_billion,-12.6,unit_billion,-12.4,unit_billion,False
123822,2022-03-11 09:30:00+00:00,GBP,Consumer Inflation Expectations,Low Impact Expected,4.3,unit_percentage,,,3.2,unit_percentage,False
126530,2022-03-11 14:45:00+00:00,GBP,NIESR GDP Estimate,Low Impact Expected,1.0,unit_percentage,,,1.1,unit_percentage,True
127449,2022-03-14 13:30:00+00:00,GBP,CB Leading Index m/m,Low Impact Expected,0.2,unit_percentage,,,0.1,unit_percentage,True
123793,2022-03-15 07:00:00+00:00,GBP,Average Earnings Index 3m/y,Low Impact Expected,4.8,unit_percentage,4.6,unit_percentage,4.6,unit_percentage,True
123792,2022-03-15 07:00:00+00:00,GBP,Claimant Count Change,Low Impact Expected,-48.1,unit_thousand,20.3,unit_thousand,-67.3,unit_thousand,True
123791,2022-03-15 07:00:00+00:00,GBP,Unemployment Rate,Low Impact Expected,3.9,unit_percentage,4.0,unit_percentage,4.1,unit_percentage,False
133666,2022-03-17 12:00:00+00:00,GBP,BOE Inflation Letter,Medium Impact Expected,,,,,,,
123734,2022-03-17 12:00:00+00:00,GBP,MPC Official Bank Rate Votes,High Impact Expected,,unit_none,,unit_none,,unit_none,False
123735,2022-03-17 12:00:00+00:00,GBP,Monetary Policy Summary,High Impact Expected,,,,,,,
123732,2022-03-17 12:00:00+00:00,GBP,Official Bank Rate,High Impact Expected,0.75,unit_percentage,0.75,unit_percentage,0.5,unit_percentage,False
124699,2022-03-21 00:01:00+00:00,GBP,Rightmove HPI m/m,Low Impact Expected,1.7,unit_percentage,,,2.3,unit_percentage,False
124522,2022-03-22 07:00:00+00:00,GBP,Public Sector Net Borrowing,Low Impact Expected,12.3,unit_billion,8.5,unit_billion,-7.8,unit_billion,True
124663,2022-03-22 11:00:00+00:00,GBP,CBI Industrial Order Expectations,Low Impact Expected,26.0,unit_none,16.0,unit_none,20.0,unit_none,False
127463,2022-03-22 15:15:00+00:00,GBP,MPC Member Cunliffe Speaks,Low Impact Expected,,,,,,,
123838,2022-03-23 07:00:00+00:00,GBP,CPI y/y,High Impact Expected,6.2,unit_percentage,6.0,unit_percentage,5.5,unit_percentage,False
123837,2022-03-23 07:00:00+00:00,GBP,Core CPI y/y,Low Impact Expected,5.2,unit_percentage,5.0,unit_percentage,4.4,unit_percentage,False
123841,2022-03-23 07:00:00+00:00,GBP,PPI Input m/m,Low Impact Expected,1.4,unit_percentage,1.2,unit_percentage,1.5,unit_percentage,True
123840,2022-03-23 07:00:00+00:00,GBP,PPI Output m/m,Low Impact Expected,0.8,unit_percentage,0.9,unit_percentage,1.2,unit_percentage,False
123839,2022-03-23 07:00:00+00:00,GBP,RPI y/y,Low Impact Expected,8.2,unit_percentage,8.2,unit_percentage,7.8,unit_percentage,False
123842,2022-03-23 09:30:00+00:00,GBP,HPI y/y,Low Impact Expected,9.6,unit_percentage,10.2,unit_percentage,10.0,unit_percentage,True
127464,2022-03-23 12:00:00+00:00,GBP,BOE Gov Bailey Speaks,High Impact Expected,,,,,,,
123725,2022-03-23 12:43:00+00:00,GBP,Annual Budget Release,High Impact Expected,,,,,,,
124577,2022-03-24 09:30:00+00:00,GBP,Flash Manufacturing PMI,Medium Impact Expected,55.5,unit_none,57.0,unit_none,58.0,unit_none,True
124578,2022-03-24 09:30:00+00:00,GBP,Flash Services PMI,Medium Impact Expected,61.0,unit_none,58.0,unit_none,60.5,unit_none,True
124675,2022-03-24 11:00:00+00:00,GBP,CBI Realized Sales,Low Impact Expected,9.0,unit_none,11.0,unit_none,14.0,unit_none,False
127467,2022-03-24 13:00:00+00:00,GBP,MPC Member Mann Speaks,Low Impact Expected,,,,,,,
126494,2022-03-25 00:01:00+00:00,GBP,GfK Consumer Confidence,Low Impact Expected,-31.0,unit_none,-30.0,unit_none,-26.0,unit_none,False
124510,2022-03-25 07:00:00+00:00,GBP,Retail Sales m/m,Medium Impact Expected,-0.3,unit_percentage,0.6,unit_percentage,1.9,unit_percentage,False
123777,2022-03-25 10:30:00+00:00,GBP,FPC Meeting Minutes,Low Impact Expected,,,,,,,
123778,2022-03-25 10:30:00+00:00,GBP,FPC Statement,Low Impact Expected,,,,,,,
122346,2022-03-27 01:00:00+00:00,GBP,Daylight Saving Time Shift,Non-Economic,,,,,,,
127478,2022-03-28 11:00:00+00:00,GBP,BOE Gov Bailey Speaks,High Impact Expected,,,,,,,
124389,2022-03-29 08:30:00+00:00,GBP,M4 Money Supply m/m,Low Impact Expected,1.0,unit_percentage,0.2,unit_percentage,0.1,unit_percentage,False
124391,2022-03-29 08:30:00+00:00,GBP,Mortgage Approvals,Low Impact Expected,71.0,unit_thousand,75.0,unit_thousand,74.0,unit_thousand,False
124390,2022-03-29 08:30:00+00:00,GBP,Net Lending to Individuals m/m,Low Impact Expected,6.5,unit_billion,6.2,unit_billion,6.1,unit_billion,True
123721,2022-03-29 11:00:00+00:00,GBP,BOE Quarterly Bulletin,Low Impact Expected,,,,,,,
126506,2022-03-29 23:01:00+00:00,GBP,BRC Shop Price Index y/y,Low Impact Expected,2.1,unit_percentage,,,1.8,unit_percentage,False
127477,2022-03-30 08:10:00+00:00,GBP,MPC Member Broadbent Speaks,Medium Impact Expected,,,,,,,
124501,2022-03-31 06:00:00+00:00,GBP,Current Account,Low Impact Expected,-7.3,unit_billion,-18.5,unit_billion,-28.9,unit_billion,True
124496,2022-03-31 06:00:00+00:00,GBP,Final GDP q/q,Low Impact Expected,1.3,unit_percentage,1.0,unit_percentage,1.0,unit_percentage,False
124712,2022-03-31 06:00:00+00:00,GBP,Nationwide HPI m/m,Low Impact Expected,1.1,unit_percentage,0.5,unit_percentage,1.7,unit_percentage,False
124504,2022-03-31 06:00:00+00:00,GBP,Revised Business Investment q/q,Low Impact Expected,1.0,unit_percentage,0.9,unit_percentage,0.9,unit_percentage,False
122403,2022-04-01 08:30:00+00:00,GBP,Final Manufacturing PMI,Low Impact Expected,55.2,unit_none,55.5,unit_none,55.5,unit_none,False
127518,2022-04-04 09:05:00+00:00,GBP,BOE Gov Bailey Speaks,Medium Impact Expected,,,,,,,
127519,2022-04-04 14:00:00+00:00,GBP,MPC Member Cunliffe Speaks,Low Impact Expected,,,,,,,
122411,2022-04-05 08:30:00+00:00,GBP,Final Services PMI,Low Impact Expected,62.6,unit_none,60.9,unit_none,61.0,unit_none,False
124532,2022-04-05 08:30:00+00:00,GBP,Housing Equity Withdrawal q/q,Low Impact Expected,-12.1,unit_billion,1.4,unit_billion,-6.7,unit_billion,True
124688,2022-04-06 08:30:00+00:00,GBP,Construction PMI,Low Impact Expected,59.1,unit_none,58.0,unit_none,59.1,unit_none,False
124261,2022-04-07 06:00:00+00:00,GBP,Halifax HPI m/m,Low Impact Expected,1.4,unit_percentage,0.9,unit_percentage,0.8,unit_percentage,True
127521,2022-04-07 12:15:00+00:00,GBP,MPC Member Pill Speaks,Low Impact Expected,,,,,,,
124439,2022-04-11 06:00:00+00:00,GBP,Construction Output m/m,Low Impact Expected,-0.1,unit_percentage,0.5,unit_percentage,1.6,unit_percentage,True
124435,2022-04-11 06:00:00+00:00,GBP,GDP m/m,Low Impact Expected,0.1,unit_percentage,0.2,unit_percentage,0.8,unit_percentage,False
124434,2022-04-11 06:00:00+00:00,GBP,Goods Trade Balance,Low Impact Expected,-20.6,unit_billion,-16.8,unit_billion,-23.9,unit_billion,True
